Node_ID           X-Coord            Y-Coord           
NODO5922         5657126.554        6149285.576       
NODO5923         5657054.629        6149240.045       
NODO5925         5656937.964        6149425.336       
NODO5927         5656821.300        6149610.626       
NODO5928         5656762.967        6149703.272       
NODO5930         5656625.715        6149618.809       
NODO5931         5656565.997        6149714.984       
NODO5933         5656446.561        6149907.336       
NODO5936         5656005.440        6149345.624       
NODO5938         5656192.331        6149468.839       
NODO5939         5656285.776        6149530.447       
NODO5941         5656472.667        6149653.663       
NODO5942         5657719.280        6151050.802       
NODO5944         5657522.903        6150927.275       
NODO5946         5657326.527        6150803.748       
NODO5948         5657121.605        6150673.524       
NODO5949         5657014.872        6150605.062       
NODO5951         5656799.425        6150468.140       
NODO5952         5656707.704        6150409.412       
NODO5953         5656615.982        6150350.684       
NODO5955         5656432.539        6150233.227       
NODO5956         5657447.414        6149414.332       
NODO5958         5657315.818        6149627.752       
NODO5960         5657184.222        6149841.172       
NODO5961         5657118.424        6149947.882       
NODO5963         5656986.827        6150161.302       
NODO5965         5656861.453        6150365.861       
NODO5966         5657301.584        6150071.560       
NODO5968         5656780.680        6150304.973       
NODO5969         5656685.348        6150250.633       
NODO5970         5657139.044        6150411.745       
NODO5972         5656294.297        6150284.367       
NODO5973         5657543.095        6149625.490       
NODO5976         5657531.877        6149901.314       
NODO5978         5657730.057        6150021.190       
NODO5980         5657928.237        6150141.066       
NODO5982         5658126.417        6150260.942       
NODO5983         5658201.642        6150034.607       
NODO5985         5658082.206        6150233.887       
NODO5987         5657827.077        6150325.418       
NODO5988         5657777.018        6150418.650       
NODO5989         5657730.607        6150522.799       
NODO5990         5658408.308        6150573.870       
NODO5991         5658321.408        6150517.630       
NODO5993         5658199.663        6150693.814       
NODO5995         5657988.175        6150556.562       
NODO5997         5657841.355        6150592.525       
NODO5999         5657511.436        6150384.115       
NODO6000         5657521.649        6149968.951       
NODO6002         5657515.381        6150175.819       
NODO6006         5657444.665        6150617.600       
NODO6007         5657412.771        6150729.447       
NODO6009         5657676.244        6148866.725       
NODO6010         5657680.423        6148987.701       
NODO6013         5657426.154        6148982.862       
NODO6014         5657425.494        6149064.026       
NODO6015         5657317.276        6149011.896       
NODO7410         5653545.976        6152100.969       
NODO8226         5654429.660        6156998.618       
NODO8263         5654449.884        6156936.177       
NODO8562         5653896.429        6156686.149       
NODO8681         5653964.303        6155876.257       
NODO9629         5653992.869        6153744.162       
NODO12478        5652750.770        6162245.730       
NODO13092        5653980.239        6161084.082       
NODO14995        5654631.822        6145910.293       
NODO17871        5653056.314        6151643.425       
NODO18638        5650231.449        6146623.918       
NODO19481        5653287.654        6151300.376       
NODO19492        5653459.224        6151081.883       
NODO21567        5653145.022        6151474.035       
NODO21813        5650433.045        6141499.569       
NODO21824        5651086.444        6147989.889       
NODO22742        5653626.910        6150874.328       
NODO23069        5653428.604        6142512.443       
NODO23310        5650593.757        6143688.795       
NODO24640        5649977.180        6146219.350       
NODO25007        5650682.974        6142168.681       
NODO25349        5650790.074        6147550.847       
NODO25506        5650120.337        6146407.623       
NODO25974        5651674.915        6149714.543       
NODOOUT0         5655815.641        6162904.284       
NODOOUT1         5654360.026        6164000.428       
